product_name,brand,usage_type,category,ingredients,image_url,product_url
"Philosophy Fresh Cream Warm Cashmere Body Lotion, 32 fl oz/946 mL",Philosophy,Body,Lotions,"Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aqua/Water/Eau, Benzophenone-3, Bht, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Caprylyl Glycol, Cetearyl Alcohol, Cetearyl Glucoside, Cetyl Alcohol, Citric Acid, Dimethicone, Disodium Edta, Glycerin, Hexylene Glycol, Hydroxycitronellal, Isocetyl Stearoyl Stearate, Limonene, Linalool, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Parfum/Fragrance, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Potassium Sorbate, Sodium Hydroxide, Stearic Acid, Stearyl Alcohol, Tocopheryl Acetate, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/E740C6C7391F9C/large_1735215159.pngpng?1735215159,https://www.skinsafeproducts.com/philosophy-fresh-cream-warm-cashmere-body-lotion-32-fl-oz-946-ml
"M.A.C Strobe Dewy Skin Tint, Medium 1, 1.0 fl oz/30 mL",M.A.C. Cosmetics,Face,Tinted Moisturizers,"1,2-Hexanediol, Ascorbyl Palmitate, Bht, Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Butyrospermum Parkii (Shea) Butter Unsaponifiables, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Cetyl Peg/Ppg-10/1 Dimethicone, Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Disodium Edta, Disteardimonium Hectorite, Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Glycerin, Glycyrrhiza Glabra (Licorice) Root Extract, Hydrogenated Didecene, Hydrogenated Styrene/Isoprene Copolymer, Hydroxyacetophenone, Iron Oxides Ci 77491, Ci 77492, Ci 77499, Isoamyl Laurate, Manganese Violet (Ci 77742), Mica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Polyglyceryl-4 Isostearate, Propanediol, Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Sodium Chloride, Sodium Hyaluronate, Soybean Glycerides, Squalane, Titanium Dioxide (Ci 77891), Tocopheryl Acetate, Ultramarines (Ci 77007), Water/Aqua/Eau, Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/50A707057FB94F/large_1735123051.pngpng?1735123051,https://www.skinsafeproducts.com/m-a-c-strobe-dewy-skin-tint-medium-1-1-0-fl-oz-30-ml
"Bath & Body Works Beautiful Day Body Lotion, 8 fl oz/236 mL",Bath & Body Works,Body,Lotions,"Aloe Barbadensis Leaf Juice, Alpha-Isomethyl Ionone, Benzyl Alcohol, Bht, Blue 1 (Ci 42090), Butylphenyl Methylpropional, Butyrospermum Parkii (Shea) Butter, Carbomer, Ceteareth-20, Cetearyl Alcohol, Cetyl Alcohol, Citronellol, Diazolidinyl Urea, Dimethicone, Disodium Edta, Fragrance (Parfum), Geraniol, Glycerin, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Isododecane, Linalool, Methylparaben, Neopentyl Glycol Diheptanoate, Panthenol, Petrolatum, Propylparaben, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hydroxide, Tetrasodium Edta, Tocopheryl Acetate, Water (Aqua, Eau), Yellow 6 (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/6A3200BCA37DF4/large_1578855330.jpeg?1578855330,https://www.skinsafeproducts.com/bath-body-works-beautiful-day-body-lotion-8-fl-oz-236-ml
"Safeguard Ultimate Care Hand Wash Trio, Notes Of Lavender + Coconut & Ocean Breeze, 15.5 fl oz/458 mL",Safeguard,Cleansers,Liquid or Cream Hand Soaps,"Benzyl Alcohol, Blue 1, Citric Acid, Cocamidopropyl Betaine, Cocos Nucifera (Coconut) Fruit Juice, Disodium Edta, Fragrance, Hydroxypropyl Methylcellulose, Methylchloroisothiazolinone, Methylisothiazolinone, Pca, Red 33, Sodium Benzoate, Sodium Chloride, Sodium Citrate, Sodium Lauryl Sulfate, Sodium Xylenesulfonate, Water, Yellow 5",https://cdn1.skinsafeproducts.com/photo/D07C4F3AE3611A/large_1735110382.pngpng?1735110382,https://www.skinsafeproducts.com/safeguard-ultimate-care-hand-wash-trio-notes-of-lavender-coconut-ocean-breeze-15-5-fl-oz-458-ml
"Zozu Eye Mask, Gold Moist, 7.5 g/ Pair",Zozu,Skin Treatments,Eye Masks & Pads,"Propylene Glycol, Algin, Ci 77491, Ci 77891, Diazolidinyl Urea, Fragrance, Glycerin, Gold, Hydrolyzed Collagen, Lodopropynyl Butylcarbamate, Methylparaben, Mica, Peg-10, Peg-40 Hydrogenated Castor Oil, Water",https://cdn1.skinsafeproducts.com/photo/066509E44A36BD/large_1734334038.pngpng?1734334038,https://www.skinsafeproducts.com/zozu-eye-mask-gold-moist-7-5-g-pair
"Victoria's Secret Fragrance Lotion, Coconut Passion, 8 fl oz/236 mL",Victoria's Secret,Body,Lotions,"Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aloe Barbadensis Leaf Juice, Benzyl Benzoate, Benzyl Salicylate, Bht, Cetyl Alcohol, Coumarin, Diazolidinyl Urea, Dimethicone, Disodium Edta, Fragrance (Parfum), Glycerin, Glyceryl Stearate, Hexyl Cinnamal, Methylparaben, Mineral Oil (Paraffinum Liquidum, Huile Minerale), Palmitic Acid, Peg-100 Stearate, Propylparaben, Sodium Hydroxide, Stearic Acid, Tocopheryl Acetate, Water (Aqua, Eau)",https://cdn1.skinsafeproducts.com/photo/53216CC871CD31/large_1734953003.pngpng?1734953003,https://www.skinsafeproducts.com/victoria-s-secret-fragrance-lotion-coconut-passion-8-fl-oz-236-ml
"Clean & Clear Hydrating Facial Cleanser, Morning Burst, 235 mL",Clean & Clear,Facial Cleansers,Facial Washes,"Propylene Glycol, Acrylates Copolymer, Acrylates/Ammonium Methacrylate Copolymer, Caprylyl Glycol, Cellulose, Chromium Hydroxide Green, Citric Acid, Cocamidopropyl Betaine, Cucumis Sativus (Cucumber) Fruit Extract, Disodium Edta, Ethylparaben, Glycerin, Hydroxypropyl Methylcellulose, Mangifera Indica (Mango) Fruit Extract, Mannitol, Methylparaben, Mica, Parfum, Phenoxyethanol, Propylparaben, Sodium Chloride, Sodium Hydroxide, Sodium Laureth Sulfate, Talc, Titanium Dioxide, Tocopheryl Acetate, Triethyl Citrate, Water (Eau)",https://cdn1.skinsafeproducts.com/photo/A6D6CAFDD5B423/large_1734949552.pngpng?1734949552,https://www.skinsafeproducts.com/clean-clear-hydrating-facial-cleanser-morning-burst-235-ml
"Korres Body Butter, 7.95 fl oz/235 mL",Korres,Body,Butters,"Alcohol, Aqua/Water/Eau, Ascorbic Acid, Ascorbyl Palmitate, Benzyl Alcohol, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Ceteareth-33, Cetearyl Alcohol, Cetearyl Glucoside, Citric Acid, Coco-Caprylate/Caprate, Dicaprylyl Carbonate, Dicaprylyl Ether, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Imidazolidinyl Urea, Jasminum Officinale (Jasmine) Flower Extract, Lactic Acid, Parfum/Fragrance, Peg-40 Hydrogenated Castor Oil, Peg-8, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Potassium Sorbate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Pyrus Cydonia Fruit Extract, Squalane, Tocopherol, Vitis Vinifera (Grape) Seed Extract, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/B75B92543B1D2D/large_1734948866.jpeg?1734948866,https://www.skinsafeproducts.com/korres-body-butter-7-95-fl-oz-235-ml
"Paula's Choice Plumping Moisturizer, Pro-Collagen Peptide, 0.05 fl oz/1.5 mL",Paula's Choice,Face,Gels,"1,2-Hexanediol, Acetyl Sh-Hexapeptide-5 Amide Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Butylene Glycol, Cyanocobalamin, Dimethicone, Gigartina Stellata Extract, Glycerin, Hydroxyacetophenone, Hydroxypropyltrimonium Hyaluronate, Lecithin, Oligopeptide-1, Pentylene Glycol, Phenoxyethanol, Propanediol, Pyrus Malus (Apple) Fruit Extract, Sodium Acrylates Copolymer, Sodium Phytate, Squalane, Tridecapeptide-1, Water (Aqua/Eau)",https://cdn1.skinsafeproducts.com/photo/B46F0F04C4D62E/large_1734867758.pngpng?1734867758,https://www.skinsafeproducts.com/paula-s-choice-plumping-moisturizer-pro-collagen-peptide-0-05-fl-oz-1-5-ml
"Bath & Body Works Ultra Shea Body Cream, Japanese Cherry Blossom, 8 oz/226g",Bath & Body Works,Body,Creams,"Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aloe Barbadensis Leaf Extract, Alpha-Isomethyl Ionone, Benzyl Benzoate, Benzyl Salicylate, Bht, Butylphenyl Methylpropional, Butyrospermum Parkii (Shea) Butter, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Cinnamyl Alcohol, Citronellol, Cocos Nucifera (Coconut) Oil, Coumarin, Diazolidinyl Urea, Dimethicone, Disodium Edta, Eugenol, Fragrance (Parfum), Glycerin, Glyceryl Stearate Se, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Isohexadecane, Linalool, Peg-100 Stearate, Petrolatum, Sodium Dehydroacetate, Stearic Acid, Theobroma Cacao (Cocoa) Seed Butter, Tocopherol, Triethanolamine, Water (Aqua, Eau)",https://cdn1.skinsafeproducts.com/photo/06E2D41DD0C881/large_1734754813.pngpng?1734754813,https://www.skinsafeproducts.com/bath-body-works-ultra-shea-body-cream-japanese-cherry-blossom-8-oz-226g
"Grove Hand & Dish Bar Soap, Ginger & Lime, 4 oz/83 g",Grove,Cleansers,Bar Soaps,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Butyrospermum Parkii (Shea) Butter, Chromium Hydroxide Green (Ci 77289), Galactoarabinan, Glycerin, Iron Oxides (Ci 77492, Ci 77491, Ci 77499), Natural Fragrance, Sodium Bicarbonate, Sodium Chloride, Sodium Cocoate/Sodium Palm Kernelate, Sodium Gluconate, Sodium Palmate, Tetrasodium Glutamate Diacetate, Titanium Dioxide (Ci 77891), Water",https://cdn1.skinsafeproducts.com/photo/CC4128C35D71A7/large_1734694710.pngpng?1734694710,https://www.skinsafeproducts.com/grove-hand-dish-bar-soap-ginger-lime-4-oz-83-g
"Bath & Body Works Spring Fling Body Lotion, P.S. I Love You, 8 fl oz/236 mL",Bath & Body Works,Body,Lotions,"Propylene Glycol, Aloe Barbadensis Leaf Juice, Alpha-Isomethyl Ionone, Ascorbic Acid, Avena Sativa (Oat) Kernel Extract, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Carbomer, Ceteareth-20, Cetearyl Alcohol, Cetyl Alcohol, Citral, Citronellol, Diazolidinyl Urea, Dimethicone, Disodium Edta, Eugenol, Fragrance (Parfum), Glycerin, Hydroxycitronellal, Limonene, Linalool, Macadamia Ternifolia Seed Oil, Methylparaben, Petrolatum, Propylparaben, Pyrus Malus (Apple) Fruit Extract, Sodium Hydroxide, Tetrasodium Edta, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Extract, Water (Aqua, Eau)",https://cdn1.skinsafeproducts.com/photo/D51C27B150C152/large_1734679872.pngpng?1734679872,https://www.skinsafeproducts.com/bath-body-works-spring-fling-body-lotion-p-s-i-love-you-8-fl-oz-236-ml
"Bath & Body Works Mango Mandarin Body Lotion, Shea & Vitamin E, 8 fl oz/236 mL",Bath And Body Works,Body,Lotions,"Aloe Barbadensis Leaf Juice, Benzyl Alcohol, Bht, Butyrospermum Parkii (Shea) Butter, Carbomer, Ceteareth-20, Cetearyl Alcohol, Cetyl Alcohol, Citral, Diazolidinyl Urea, Dimethicone, Disodium Edta, Fragrance (Parfum), Glycerin, Isododecane, Limonene, Linalool, Methylparaben, Neopentyl Glycol Diheptanoate, Orange 4 (Ci 15510), Panthenol, Petrolatum, Propylparaben, Red 40 (Ci 16035), Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hydroxide, Tetrasodium Edta, Tocopheryl Acetate, Water (Aqua, Eau), Yellow 5 (Ci 19140), Yellow 6 (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/A0FF088ACB0535/large_1734666110.pngpng?1734666110,https://www.skinsafeproducts.com/bath-body-works-mango-mandarin-body-lotion-shea-vitamin-e-8-fl-oz-236-ml
"Spa Soap Liquid Soap Refill, 64 fl oz/1.9 L",Spa Soap,Cleansers,Liquid Cleansers & Soaps,"Citric Acid, Cocamidopropyl Betaine, Edta, Fragrance, Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Chloride, Sodium Laureth Sulfate, Water",https://cdn1.skinsafeproducts.com/photo/5D016E0C379E64/large_1734607954.pngpng?1734607954,https://www.skinsafeproducts.com/spa-soap-liquid-soap-refill-64-fl-oz-1-9-l
"Avon Skin So Soft Replenishing Hand Cream, Signature Silk + Argan, 3.4 fl oz/100 mL",Avon,Hand,Creams,"Alumina, Argania Spinosa Kernel Oil, Calcium Sodium Borosilicate, Carbomer, Cetearyl Alcohol, Cetearyl Dimethicone Crosspolymer, Ceteth-24, Choleth-24, Cyclopentasiloxane, Dimethicone, Ethylhexyl Palmitate, Hydrated Silica, Hydroxyethylcellulose, Imidazolidinyl Urea, Mineral Oil/Huile MinéRale, Myristyl Myristate, Parfum/Fragrance, Peg-40 Stearate, Peg/Ppg-20/23 Dimethicone, Petrolatum, Phenoxyethanol, Potassium Hydroxide, Propylene Glycol Stearate, Silica, Tocopheryl Acetate, Water/Eau",https://cdn1.skinsafeproducts.com/photo/4CAA1E9FF333F6/large_1734587133.pngpng?1734587133,https://www.skinsafeproducts.com/avon-skin-so-soft-replenishing-hand-cream-signature-silk-argan-3-4-fl-oz-100-ml
"Lacura Soothing Hand Soap, Aloe Vera, 7.5 fl oz/221mL",Lacura,Cleansers,Liquid or Cream Hand Soaps,"Acrylates Copolymer, Aloe Barbadensis Leaf Juice, Citric Acid, Cocamide Mea, Cocamidopropyl Betaine, D&C Red No.33, Fd&C Yellow No.5, Fragrance, Glycerin, Glycol Distearate, Glycol Stearate, Laureth-4, Methylchloroisothazolinone, Methylisothiazolinone, Polyquaternium-7, Sodium Benzoate, Sodium Chloride, Sodium Laureth Sulfate, Tetrasodium Edta, Water",https://cdn1.skinsafeproducts.com/photo/C438EDB3730234/large_1734586846.pngpng?1734586846,https://www.skinsafeproducts.com/lacura-soothing-hand-soap-aloe-vera-7-5-fl-oz-221ml
"Bath & Body Works Hand Cream, Cucumber Melon, 4 oz/113 g",Bath & Body Works,Hand,Creams,"Propylene Glycol, Acetylated Lanolin Alcohol, Alanine, Aloe Barbadensis Leaf Juice, Amyl Cinnamal, Ascorbyl Palmitate, Astrocaryum Murumuru Butter, Avena Sativa Kernel Protein (Oat), Benzyl Alcohol, Bht, Borago Officinalis (Borage) Seed Oil, Butylene Glycol, Butylphenyl Methylpropional, Butyrospermum Parkii (Shea Butter), C12-15 Alkyl Benzoate, Carbomer, Cera Alba (Beeswax), Cetearyl Alcohol, Cetyl Acetate, Cetyl Alcohol, Citronellol, Cyclopentasiloxane, Diazolidinyl Urea, Dimethicone, Disodium Edta, Ethylhexyl Stearate, Fragrance/Parfum, Geraniol, Glycerin, Glyceryl Stearate Se, Glycogen, Hydrogenated Coco-Glycerides, Imperata Cylindrica Root Extract, Irvingia Gabonensis Kernel Butter, Isocetyl Stearate, Isoeicosane, Isopropyl Palmitate, Larix Europaea Wood Extract, Limonene, Linalool, Methylparaben, Octyldodecanol, Peg-150 Stearate, Peg-8, Petrolatum, Pisum Sativum (Pea) Extract, Polysorbate 60, Proline, Propylparaben, Sodium Polyacrylate, Steareth-20, Stearic Acid, Tocopherol, Tocopheryl Acetate, Trideceth-6, Triethanolamine, Water (Aqua, Eau)",https://cdn1.skinsafeproducts.com/photo/6D517EA88B6BB3/large_1734581430.jpeg?1734581430,https://www.skinsafeproducts.com/bath-body-works-hand-cream-cucumber-melon-4-oz-113-g
"Purlisse Face Mist, Pink Charcoal & Watermelon, 3.4 fl oz/100 mL",purlisse,Face,Mists,"1.2-Hexanediol, Alcohol Denat, Aloe Barbadensis Leaf Juice, Benzophenone-4, Camellia Sinensis Leaf Extract, Camellia Sinensis Leaf Water, Caprylhydroxamic Acid, Chondrus Crispus Extract, Citric Acid, Citrullus Lanatus (Watermelon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Fragrance (Parfum), Glycerin, Macrocystis Pyrifera Extract, Oryza Sativa (Rice) Bran Water, Panthenol, Polysorbate 20, Propanediol, Pyrus Malus (Apple) Fruit Extract, Red 33 (Ci 17200), Saccharum Officinarum (Sugarcane) Extract, Salix Nigra (Willow) Bark Extract, Sodium Hydroxide, Sodium Pca, Water (Aqua), Witch Hazel Distillate",https://cdn1.skinsafeproducts.com/photo/CAF77A3E3D01BB/large_1734522000.pngpng?1734522000,https://www.skinsafeproducts.com/purlisse-face-mist-pink-charcoal-watermelon-3-4-fl-oz-100-ml
"Scent Theory Foaming Hand Soap, Vanilla Coconut, 33 fl oz/975 mL",Scent Theory,Cleansers,Foaming Cleansers,"Citric Acid, Cocamidopropyl Betaine, Cocos Nucifera (Coconut) Oil, Fragrance (Parfum), Glycerin, Methylchloroisothiazolinone, Methylisothiazolinone, Polyquaternium-10, Red 40, Sodium C14-16 Olefin Sulfonate, Sodium Methyl Cocoyl Taurate, Tetrasodium Glutamate Diacetate, Water (Aqua), Yellow 5, Yellow 6",https://cdn1.skinsafeproducts.com/photo/57124F9023E5AF/large_1734416668.pngpng?1734416668,https://www.skinsafeproducts.com/scent-theory-foaming-hand-soap-vanilla-coconut-33-fl-oz-975-ml
"Ivy & Castle Foaming Hand Wash, Sparkling Mimosa, 19.9 fl oz/590 mL",Ivy & Castle,Cleansers,Foaming Cleansers,"Aqua/Water/Eau, Citric Acid, Disodium Edta, Limonene, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum/Fragrance, Sodium Laureth Sulfate, Sodium Lauryl Sulfate",https://cdn1.skinsafeproducts.com/photo/0FE6D6087E5DF9/large_1734407120.pngpng?1734407120,https://www.skinsafeproducts.com/ivy-castle-foaming-hand-wash-sparkling-mimosa-19-9-fl-oz-590-ml
"Erbario Toscano Refreshing Liquid Soap, Aloe & Tea Tree, 16.9 fl oz/500 mL",ERBARIO TOSCANO,Cleansers,Liquid Cleansers & Soaps,"Aloe Barbadensis Leaf Extract, Aqua (Water), Ci 19140 (Fd&C Yellow 5), Cocamidopropyl Betaine, Fd&C Blue 1 (Cl 42090), Lactic Acid, Magnesium Chloride, Magnesium Nitrate, Maltodextrin, Melaleuca Alternifolia Leaf Oil, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum (Fragrance), Peg-7 Glyceryl Cocoate, Phenoxyethanol, Sodium Chloride, Sodium Coceth Sulfate, Tetrasodium Edta",https://cdn1.skinsafeproducts.com/photo/4B75165000059B/large_1692354196.jpeg?1692354196,https://www.skinsafeproducts.com/erbario-toscano-refreshing-liquid-soap-aloe-tea-tree-16-9-fl-oz-500-ml
