product_name,brand,usage_type,category,ingredients,image_url,product_url
"Caudalie Resveratrol-Lift Firming Night Cream, 1.6 fl oz/50 mL",Caudalie,Face,Nighttime Moisturizers,"Acetyl Dipeptide-1 Cetyl Ester, Adenosine, Aqua/Water/Eau, Arachidyl Alcohol, Arachidyl Glucoside, Behenyl Alcohol, Butylene Glycol, Caprylic/Capric Triglyceride, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Cetearyl Glucoside, Citric Acid, Citrus Aurantium Amara (Bitter Orange) Flower Water, Coco-Caprylate/Caprate, Coumarin, Glycerin, Hyaluronic Acid, Hydrogenated Vegetable Oil, Hydrolyzed Hyaluronic Acid, Khaya Senegalensis Bark Extract, Limonene, Linalool, Maltodextrin, Paeonia Lactiflora Root Extract, Palmitoyl Grapevine Shoot Extract, Parfum (Fragrance), Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Squalane, Tilia Platyphyllos Flower Extract, Tocopheryl Acetate, Triheptanoin, Verbena Officinalis Leaf Extract, Vitis Vinifera (Grape) Seed Oil, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/B870F55F0140D4/large_1660715524.pngPNG?1660715524,https://www.skinsafeproducts.com/caudalie-resveratrol-lift-firming-night-cream-1-6-fl-oz-50-ml
"Peach & Lily Transparen-C Pro Spot Treatment, 20% Vitamin C + Camellia, 0.67 fl oz/20 mL",Peach & Lily,Skin Treatments,Spot Treatments,"1,2-Hexanediol, Ascorbyl Tetraisopalmitate, Camellia Sinensis Seed Oil, Ferulic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Hyaluronic Acid, Kojic Dipalmitate, Limnanthes Alba (Meadowfoam) Seed Oil, Macadamia Ternifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Squalane, Tocopherol, Tranexamic Acid, Water (Aqua)",https://cdn1.skinsafeproducts.com/photo/0327321FD86173/large_1660300053.pngpng?1660300053,https://www.skinsafeproducts.com/peach-lily-transparen-c-pro-spot-treatment-20-vitamin-c-camellia-0-67-fl-oz-20-ml
"Charlotte Tilbury Cryo-Recovery Depuffing Eye Serum, 0.5 fl oz/15 mL",Charlotte Tilbury,"Eye Cream, Gel, Oils, & Serum",Serums,"Acetyl Tetrapeptide-11, Acetyl Tetrapeptide-9, Alcohol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Amethyst Powder, Aqua/Water/Eau, Ascophyllum Nodosum Extract, Benzyl Alcohol, Biosaccharide Gum-4, Butyrospermum Parkii (Shea) Oil, Caesalpinia Spinosa Gum, Caffeine, Camellia Oleifera (Camellia) Seed Oil, Carbomer, Chondrus Crispus (Carrageenan) Extract, Citric Acid, Citronellol, Dehydroacetic Acid, Dimethyl Isosorbide, Escin, Geraniol, Glycereth-26, Glycerin, Glyceryl Stearate, Lecithin, Limonene, Linalool, Lithothamnion Calcareum Extract, Maltodextrin, Methyl Gluceth-20, Moonstone Powder, Octyldodecanol, Octyldodecyl Oleate, Octyldodecyl Stearoyl Stearate, Parfum (Fragrance), Peg-100 Stearate, Phenoxyethanol, Plumeria Alba Flower Extract, Plumeria Rubra Flower Extract, Polyhydroxystearic Acid, Polysorbate 20, Potassium Phosphate, Potassium Sorbate, Quartz, Rosa Canina Fruit Extract, Ruby Powder, Silica, Sodium Benzoate, Sodium Gluconate, Sodium Hyaluronate, Sodium Hydroxide, Solanum Tuberosum (Potato) Pulp Extract, Succinic Acid, Tocopheryl Acetate, Triheptanoin, Wine",https://cdn1.skinsafeproducts.com/photo/EB7E9B6DBAE468/large_1660286767.pngpng?1660286767,https://www.skinsafeproducts.com/charlotte-tilbury-cryo-recovery-depuffing-eye-serum-0-5-fl-oz-15-ml
"Estee Lauder Pure Color Revitalizing Crystal Lip Balm, Cosmic Crystal, 0.11 oz",Estee Lauder,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Bis-Diglyceryl Polyacyladipate-2, Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Carmine (Ci 75470), Cetyl Ricinoleate, Cholesterol, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Fragrance (Parfum), Glyceryl Stearate, Glyceryl Triacetyl Ricinoleate, Hydrogenated Castor Oil, Iron Oxides (Ci 77491), Manganese Violet (Ci 77742), Mica, Olea Europaea (Olive) Fruit Extract, Oleic Acid, Orange 5 (Ci 45370), Palmitic Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Polyethylene, Potassium Sulfate, Red 21 (Ci 45380), Red 22 Lake (Ci 45380), Red 27 (Ci 45410), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Ricinus Communis (Castor) Seed Oil, Silica, Sodium Hyaluronate, Synthetic Fluorphlogopite, Tin Oxide, Titanium Dioxide (Ci 77891), Tocopheryl Acetate, Triticum Vulgare (Wheat) Bran Extract, Vanillin, Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/60C1D494B0A6E9/large_1660221897.pngpng?1660221897,https://www.skinsafeproducts.com/estee-lauder-pure-color-revitalizing-crystal-lip-balm-cosmic-crystral-0-11-oz
"Nature Republic Real Nature Mask Sheet, Bamboo",Nature Republic,Skin Treatments,Facial Masks,"1,2-Hexanediol, Alcohol, Arginine, Bambusa Vulgaris Extract, Butylene Glycol, Carbomer, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Dipropylene Glycol, Disodium Edta, Ethylhexylglycerin, Fragrance, Glycerin, Glyceryl Acrylate/Acrylic Acid Copolymer, Glyceryl Caprylate, Hydroxyethylcellulose, Limonene, Linalool, Paeonia Suffruticosa Root Extract, Peg-60 Hydrogenated Castor Oil, Pm/Ma Copolymer, Sea Water, Sodium Hyaluronate, Trehalose, Water",https://cdn1.skinsafeproducts.com/photo/9E5421989741F0/large_1660201976.pngpng?1660201976,https://www.skinsafeproducts.com/nature-republic-real-nature-mask-sheet-bamboo
"Naturium Benzoyl Peroxide Cream Cleanser, 5%, 5 fl oz/147 mL",Naturium,Cleansers,Facial Cleansers,"Acetyl Glucosamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aloe Barbadensis Leaf Juice, Aqua (Water), Benzoyl Peroxide, Carbomer, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Diethylhexyl Sodium Sulfosuccinate, Glycerin, Phenoxyethanol, Propanediol, Sodium Benzoate, Sodium Citrate, Sodium Cocoyl Isethionate, Sodium Hydroxide, Sodium Methyl Cocoyl Taurate, Sodium Phosphate, Xanthan Gum, Xylitol",https://cdn1.skinsafeproducts.com/photo/A27FC65D6EDDCF/large_1660199336.pngpng?1660199336,https://www.skinsafeproducts.com/naturium-benzoyl-peroxide-cream-cleanser-5-5-fl-oz-147-ml
"Dore All-In-One Daily Moisturizer, Fragrance Free, 1.7 fl oz/50 mL",Dore,Body,Creams,"Alaria Esculenta Extract, Aloe Barbadensis Leaf Extract, Aqua (Water/Eau), Behenyl Alcohol, Benzyl Alcohol, Butyrospermum Parkii (Shea) Butter, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Caprylic/Capric Triglyceride, Cera Alba (Beeswax/Cire D'Abeille), Cetearyl Alcohol, Coco-Caprylate/Caprate, Dehydroacetic Acid, Dicaprylyl Ether, Glycerin, Glyceryl Stearate, Glyceryl Stearate Citrate, Helianthus Annuus (Sunflower) Seed Oil, Lauryl Laurate, Lilium Candidum Flower Extract, Pelvetia Canaliculata Extract, Propanediol Dicaprylate, Salicylic Acid, Sodium Anisate, Sodium Benzoate, Sodium Citrate, Sodium Hyaluronate, Sodium Levulinate, Sodium Stearoyl Lactylate, Tapioca Starch, Tocopherol, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/48C63FD46FBA6E/large_1660194113.pngpng?1660194113,https://www.skinsafeproducts.com/dore-all-in-one-daily-moisturizer-fragrance-free-1-7-fl-oz-50-ml
"Peter Thomas Roth Water Drench Hyaluronic Cloud Hydrating Body Cream, 8 fl oz/236 mL",Peter Thomas Roth,Body,Creams,"Ascorbic Acid, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Carbomer, Cetearyl Alcohol, Cetyl Ethylhexanoate, Citric Acid, Dimethicone, Ethylhexylglycerin, Glycerin, Glyceryl Stearate, Isopropyl Myristate, Panthenol, Peg-100 Stearate, Phenoxyethanol, Polysorbate 60, Potassium Sorbate, Saccharide Isomerate, Sodium Benzoate, Sodium Citrate, Sodium Hyaluronate, Sodium Hydroxide, Sodium Phytate, Stearic Acid, Tocopheryl Acetate, Water/Aqua/Eau",https://cdn1.skinsafeproducts.com/photo/F3210AB7F85D34/large_1660080880.pngpng?1660080880,https://www.skinsafeproducts.com/peter-thomas-roth-water-drench-hyaluronic-cloud-hydrating-body-cream-8-fl-oz-236-ml
"Morphe Glassified Lip Oil, Mirror Mirror, 0.29 fl oz/8.5 mL",Morphe,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Benzyl Benzoate, Blue 1 Lake (Ci 42090), Cocos Nucifera (Coconut) Oil, Diisostearyl Malate, Fragrance (Parfum), Glycine Soja (Soybean) Oil, Hydrogenated Polyisobutene, Iron Oxides (Ci 77491), Moringa Oleifera Seed Oil, Octyldodecanol, Red 28 Lake (Ci 45410), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Simmondsia Chinensis (Jojoba) Seed Oil, Titanium Dioxide (Ci 77891), Tocopherol, Yellow 5 Lake (Ci 19140)",https://cdn1.skinsafeproducts.com/photo/7DF3106B0CE451/large_1657652463.jpeg?1657652463,https://www.skinsafeproducts.com/morphe-glassified-lip-oil-mirror-mirror-0-29-fl-oz-8-5-ml
"Eos Super Soft Shea Lip Balm Stick, Pineapple Passionfruit, Coconut Milk, Watermelon Frose, Strawberry Peach, 0.14 oz/4 g",Evolution of Smooth (EOS),Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Acacia Decurrens Flower Wax, Ananas Sativus (Pineapple) Fruit Extract, Beeswax/Cera Alba (Cire D’Abeille), Benzyl Alcohol, Bis-Diglyceryl Polyacyladipate-2, Butyrospermum Parkii (Shea) Butter, Citric Acid, Citrullus Lanatus (Watermelon) Seed Extract, Citrus Aurantifolia (Lime) Peel Extract, Cocos Nucifera (Coconut) Fruit Extract, Cocos Nucifera (Coconut) Oil, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Flavor (Aroma), Fragaria Vesca (Strawberry) Fruit Extract, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Wax, Jojoba Esters, Limonene, Linalool, Mentha Piperita (Peppermint) Leaf Extract, Olea Europaea (Olive) Fruit Oil, Oryza Sativa (Rice) Bran Wax, Passiflora Incarnata Flower Extract, Polyglycerin-3, Prunus Persica (Peach) Fruit Extract, Ricinus Communis (Castor) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Stevia Rebaudiana Leaf/Stem Extract, Theobroma Cacao (Cocoa) Seed Butter, Tocopherol",https://cdn1.skinsafeproducts.com/photo/EEAD9BC1532332/large_1660024032.pngpng?1660024032,https://www.skinsafeproducts.com/eos-super-soft-shea-lip-balm-stick-pineapple-passionfruit-coconut-milk-watermelon-frose-strawberry-peach-0-14-oz-4-g
"Harry's Hydrating Night Lotion, 1.7 fl oz/50 mL",Harry's,Face,Lotions,"Acrylates Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aluminum Starch Octenylsuccinate, Benzyl Benzoate, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Ceteth-10 Phosphate, Dicetyl Phosphate, Dimethicone, Ethylhexylglycerin, Fragrance/Parfum, Glycerin, Hydrolyzed Jojoba Esters, Isopropyl Palmitate, Limonene, Linalool, Niacinamide, Pentaerythrityl Tetraisostearate, Phenoxyethanol, Phytic Acid, Sodium Chloride, Sodium Hydroxide, Water/Aqua/Eau",https://cdn1.skinsafeproducts.com/photo/3C1E21CAF54379/large_1659950534.pngpng?1659950534,https://www.skinsafeproducts.com/harry-s-hydrating-night-lotion-1-7-fl-oz-50-ml
"Harry's Targeted Blemish Treatment, 0.4 fl oz/12 mL",Harry's,Skin Care,Skin Treatments,"Butylene Glycol, C13-14 Isoparaffin, Caprylyl Glycol, Centella Asiatica Leaf Extract, Coco-Caprylate/Caprate, Decyl Glucoside, Dimethicone, Ethylhexylglycerin, Gaultheria Procumbens (Wintergreen) Leaf Extract, Glycerin, Hexylene Glycol, Isododecane, Isopropyl Myristate, Laureth-12, Laureth-7, Lecithin, Phenoxyethanol, Polyacrylamide, Polysilicone-11, Propanediol, Sodium Acrylates Copolymer, Sodium Carbonate, Sodium Hydroxide, Water/Aqua/Eau",https://cdn1.skinsafeproducts.com/photo/83CBB6971F422B/large_1659941174.pngpng?1659941174,https://www.skinsafeproducts.com/harry-s-targeted-blemish-treatment-0-4-fl-oz-12-ml
