product_name,brand,usage_type,category,ingredients,image_url,product_url
"W7 Hydro Glow Moisturiser, Watermelon Wave, 2.02 fl/60 mL",W7,Face,Creams,"Aqua (Water), Avena Sativa (Oat) Bran Extract, Butylene Glycol, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Carbomer, Centella Asiatica Extract, Cetearyl Alcohol, Cetearyl Glucoside, Citrullus Lanatus (Watermelon) Fruit Extract, Dimethicone, Ethylhexylglycerin, Fd&C Red No. 40 (Ci 16035), Glycerin, Ophiopogon Japonicus Root Extract, Opuntia Tuna Fruit Extract, Paeonia Albiflora Root Extract, Paeonia Suffruticosa Root Extract, Panthenol, Paraffinum Liquidum (Mineral Oil), Parfum (Fragrance), Phenoxyethanol, Propylene Glycol, Scutellaria Baicalensis Root Extract, Sodium Hyaluronate, Tocopheryl Acetate, Triethanolamine",https://cdn1.skinsafeproducts.com/photo/36278FB3DE9965/large_1711430716.pngpng?1711430716,https://www.skinsafeproducts.com/w7-hydro-glow-moisturiser-watermelon-wave-2-02-fl-60-ml
"Philosophy Hope In A Jar Smooth - Glow Multi - Tasking Moisturizer, Pro - Vitamin P + Glycolic + Hyaluronic Acids, 2 fl oz/60 mL",Philosophy,Face,Creams,"1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Aqua/Water/Eau, Boron Nitride, Butylene Glycol, C12-15 Alkyl Benzoate, Caprylyl Glycol, Ceteareth-20, Cetearyl Alcohol, Citric Acid, Citrus Reticulata (Tangerine) Fruit Extract, Citrus Reticulata (Tangerine) Peel Extract, Dimethicone, Dimethicone Crosspolymer, Glucosyl Hesperidin, Glycerin, Glycolic Acid, Hyaluronic Acid, Hydroxyacetophenone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Limonene, Methylpropanediol, Parfum/Fragrance, Pentylene Glycol, Polysilicone-11, Polysorbate 60, Potassium Sorbate, Silanetriol, Sodium Benzoate, Sodium Hydroxide, Sorbitan Isostearate, Squalane, Stearic Acid",https://cdn1.skinsafeproducts.com/photo/73BA11C42237F2/large_1702140881.jpeg?1702140881,https://www.skinsafeproducts.com/philosophy-hope-in-a-jar-smooth-glow-multi-tasking-moisturizer-pro-vitamin-p-glycolic-hyaluronic-acids-2-fl-oz-60-ml
"The Creme Shop Hydrocolloid Blemish Patche, Glycolic Acid, 2.4 g, 24 Counts",The Creme Shop,Skin Care,Acne Care (OTC),"Aloe Barbadensis Leaf Extract, Cellulose Gum, Glycolic Acid, Hamamelis Virginiana(Witch Hazel)Extract, Hydrogenated Poly(C6-20 Olefin), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Poloxamer 407, Salicylic Acid, Styrene/Isoprene Copolymer",https://cdn1.skinsafeproducts.com/photo/639F5427F740A8/large_1706500343.jpeg?1706500343,https://www.skinsafeproducts.com/the-creme-shop-hydrocolloid-blemish-patche-glycolic-acid-2-4-g-24-counts
"Well People Plant Powderfoliant Exfoliating, 1.06 oz/30 g",Well People,"Exfoliators, Polishes, & Scrubs",Exfoliators,"Aloe Barbadensis (Aloe) Leaf Juice/Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Kernel Flour/Avena Sativa Kernel Flour, Betaine, Camellia Sinensis (Green Tea) Leaf Powder/Camellia Sinensis Leaf Powder, Caprylyl Glycol, Charcoal Powder, Corn Starch Modified, Ethylhexylglycerin, Hydroxypropyl Methylcellulose, Kaolin, Lactic Acid, Maltodextrin, Mentha Arvensis (Wild Mint) Leaf Oil/Mentha Arvensis Leaf Oil, Perlite, Phenethyl Alcohol, Potassium Olivate, Potassium Sorbate, Salix Alba (Willow) Bark Extract/Salix Alba Bark Extract, Sodium Benzoate, Sodium Chloride, Sodium Cocoyl Isethionate, Sodium Lauroyl Glutamate, Zingiber Officinale(Ginger) Root Oil/Zingiber Officinale Root Oil",https://cdn1.skinsafeproducts.com/photo/C81EEB3B1B6D19/large_1706638150.jpeg?1706638150,https://www.skinsafeproducts.com/well-people-plant-powderfoliant-exfoliating-1-06-oz-30-g
"Lashfood Eyelash Enhancer, 0.07 fl oz/2 mL",LashFOOD,Eyes,Lash & Brow Growth,"Adenosine, Aloe Barbadensis Leaf Juice, Arginine, Bergamot Peel Water, Butylene Gylcol, Ceramide 3, Coconut Fruit Juice, Hydrogenated Phosphatidylcholine, Hydrolyzed Pea Protein, Hydrolyzed Rice Protein, Hydrolyzed Soy Protein, Lavender Flower Water, Lecithin, Olea Europaea Fruit Oil, Orange Fruit Water, Paeonia Albiflora Root Extract, Panax Ginseng Root Extract, Phenethyl Alcohol, Phytosterols, Portulaca Oleracea Extract, Potassium Sorbate, Propanediol, Prunus Mume Fruit Extract, Shea Butter, Sorbic Acid, Squalane, Trehalose, Water, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/7E921AEFBFA5FC/large_1711350525.pngpng?1711350525,https://www.skinsafeproducts.com/lashfood-eyelash-enhancer-0-07-fl-oz-2-ml
Mediheal Retinol Collagen Lifting Pad,Mediheal,Skin Care,Skin Treatments,"1,2-Hexanediol, Adenosine, Allantoin, Anthemis Nobilis Flower Oil, Beta-Glucan, Betaine, Ceramide Np, Diphenyl Dimethicone, Dipropylene Glycol, Disodium Edta, Glycereth-26, Glycerin, Hydrogenated Lecithin, Hydrolyzed Collagen, Hydroxyacetophenone, Lavandula Angustifolia (Lavender) Oil, Octyldodeceth-16, Phytosterols, Polyglyceryl-10 Oleate, Retinol, Sodium Polyacrylate, Sphingomonas Ferment Extract, Triethylhexanoin, Water",https://cdn1.skinsafeproducts.com/photo/9608B346552165/large_1711348196.pngpng?1711348196,https://www.skinsafeproducts.com/mediheal-retinol-collagen-lifting-pad
"Koa Life Brightening Facial Cleanser, Vitamin C, 1.7 fl oz/50 mL",KOA LIFE,Facial Cleansers,Facial Washes,"Ascorbic Acid, Astragalus Membranaceous Root Extract, Cetyl Hydroxyethylcellulose, Citrus Aurantium Dulcis Peel Oil, Cocamidopropyl Betaine, Coco-Glucoside, D-Panthenol, Glycerin, Glyceryl Caprylate, Glyceryl Undecylenate, Glycyrrhiza Glabra (Licorice) Root Extract, Lauryl Glucoside, Lavandula Angustifolia (Lavender) Flower Oil, Propanediol, Schisandra Chinensis Fruit Extract, Sodium Lauryl Methyl Isethionate, Sodium Methyl Cocoyl Taurate, Sodium Methyl Oleoyl Taurate, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/98E07A651A6117/large_1711296244.jpeg?1711296244,https://www.skinsafeproducts.com/koa-life-brightening-facial-cleanser-vitamin-c-1-7-fl-oz-50-ml
"Merle Norman Wrinkle Smoother Lift & Smooth Serum, 1 fl oz/30 mL",Merle Norman,Skin Treatments,Serums,"Acetyl Hexapeptide-8, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Bisabolol, Butylene Glycol, Camellia Sinensis Leaf Extract, Cetearyl Methicone, Chamomilla Recutita (Matricaria) Flower Extract, Cyclodextrin, Dimethicone, Disodium Succinate, Ethoxydiglycol, Ethylparaben, Faex (Yeast Extract), Glucose, Glycerin, Glyceryl Polymethacrylate, Isohexadecane, Lactic Acid, Mannitol, Methylparaben, Nannochloropsis Oculata Extract, Nylon-12, Palmitoyl Tripeptide-1, Panthenol, Peg-40 Stearate, Pentylene Glycol, Phenoxyethanol, Polymethylsilsesquioxane, Potassium Sorbate, Ppg-5-Ceteth-20, Propylene Glycol, Pullulan, Punica Granatum Extract, Saccharide Isomerate, Saccharomyces / Podophyllum Peltatum Ferment Filtrate, Sea Whip Extract, Sodium Benzoate, Steareth-2, Steareth-21, Tapioca Starch, Tocopheryl Acetate, Triethanolamine, Water/Aqua/Eau, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/60DBB8B686A37C/large_1711224103.jpeg?1711224103,https://www.skinsafeproducts.com/merle-norman-wrinkle-smoother-lift-smooth-serum-1-fl-oz-30-ml
"StriVectin Contour Restore Tightening & Sculpting Face, 1 fl oz/30 mL",StriVectin,Face,Creams,"Acetyl Dipeptide-1 Cetyl Ester, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Adenosine, Allantoin, Aqua/Water/Eau, Benzyl Alcohol, Beta-Glucan, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, C12-15 Alkyl Benzoate, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Caprylyl Glycol, Cetearyl Alcohol, Cetyl Alcohol, Cetyl Stearate, Citral, Citric Acid, Commiphora Mukul Resin Extract, Disodium Edta, Ethylhexylglycerin, Glycerin, Glyceryl Caprylate, Glyceryl Linoleate, Glycol Distearate, Glycolipids, Helianthus Annuus (Sunflower) Seed Oil, Hydroxyethylcellulose, Isostearyl Isostearate, Lecithin, Levulinic Acid, Limonene, Myristyl Nicotinate, Neopentyl Glycol Diethylhexanoate, Ornithine, P-Anisic Acid, Paeonia Albiflora Root Extract, Palmitic Acid, Panthenol, Parfum/Fragrance, Pentylene Glycol, Phenoxyethanol, Phospholipids, Polysorbate 60, Potassium Cetyl Phosphate, Potassium Sorbate, Propanediol, Sodium Hyaluronate, Sodium Hydroxide, Sorbitan Laurate, Stearic Acid, Sucrose Palmitate, Tetrahydrodiferuloylmethane, Thymus Vulgaris (Thyme) Flower/Leaf Extract, Tocopherol, Tridecane, Undecane",https://cdn1.skinsafeproducts.com/photo/AA6EFE129CF498/large_1711278777.pngpng?1711278777,https://www.skinsafeproducts.com/strivectin-contour-restore-tightening-sculpting-face-1-fl-oz-30-ml
"Montana Emu Ranch Rejuvenation Cream, 1.7 fl oz/48 g",Montana Emu Ranch,Anti-Aging/Anti-Wrinkle,Anti-Aging,"Aloe Barbadensis (Aloe) Gel, Beeswax, Beta Carotene, Butyrospermum Parkii (Shea Butter), Citrus Grandis (Grapefruit) Seed Extract, Cymbopogon Martini (Palmarosa) Oil, Daucus Carota Sativa (Carrot) Seed Oil, Emu Oil, Foeniculum Vulgare Dulce (Fennel) Oil, Hamamelis Virginiana (Witch Hazel), Lavender Oil (Lavandula Angustifolia), Oenothera Biennis (Evening Primrose) Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina (Rosehip) Seed Oil, Rosa Damascena (Rose) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Royal Jelly, Salvia Sclarea (Clary Sage) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol (Vitamin E), Vitis Vinifera (Grape) Seed Oil**",https://cdn1.skinsafeproducts.com/photo/DB09DB0C206167/large_1706392334.jpeg?1706392334,https://www.skinsafeproducts.com/montana-emu-ranch-rejuvenation-cream-pure-emu-oil-1-7-fl-oz-48-g
"Vaseline Intensive Care Soothing Hydration Body Lotion, Glycerin + Aloevera & Vaseline Jelly Complex, 20.3 fl oz/600 mL",Vaseline,Body,Lotions,"Aloe Barbadensis Leaf Juice Powder, Aqua, Benzyl Alcohol, Bht, Carbomer, Cetyl Alcohol, Ci 77891, Dimethicone, Disodium Edta, Glycerin, Glyceryl Stearate, Glycol Stearate, Hexyl Cinnamal, Isopropyl Palmitate, Linalool, Menthol, Methylparaben, Parfum, Petrolatum, Phenoxyethanol, Potassium Sorbate, Propylparaben, Stearamide Amp, Stearic Acid, Tapioca Starch, Tocopherol, Triethanolamine",https://cdn1.skinsafeproducts.com/photo/BF7FF6C95B4A44/large_1711186234.pngpng?1711186234,https://www.skinsafeproducts.com/vaseline-intensive-care-soothing-hydration-body-lotion-glycerin-aloevera-vaseline-jelly-complex-20-3-fl-oz-600-ml
"Tony Moly Clean Dew Foam Cleanser, Lemon, 180 mL",TonyMoly,Facial Cleansers,Facial Foaming Cleansers,"Allantoin, Camellia Sinensis Leaf Water, Chamaecyparis Obtusa Water, Citrus Limon (Lemon) Fruit Extract, Cocamidopropyl Betaine, Ethylhexylglycerin, Glycerin, Glyceryl Stearate, Guar Hydroxypropyltrimonium Chloride, Hamamelis Virginiana (Witch Hazel) Water, Lauric Acid, Melaleuca Alternifolia (Tea Tree) Leaf Water, Myristic Acid, Parfum, Peg-100 Stearate, Peg-7 Glyceryl Cocoate, Peg-75, Phenoxyethanol, Polysorbate 20, Potassium Cocoate, Potassium Cocoyl Glycinate, Potassium Hydroxide, Sodium Chloride, Stearic Acid, Tetrasodium Edta, Tocopheryl Acetate, Water",https://cdn1.skinsafeproducts.com/photo/ED4DE939AA2FE5/large_1709586978.jpeg?1709586978,https://www.skinsafeproducts.com/tony-moly-clean-dew-foam-cleanser-lemon-180-ml
"M Skin Care Purify Peel Mask, Charcoal, 4.2 fl oz/125 mL",M. Skin Care,Acids & Peels,Peels,"Alcohol, Butylene Glycol, Calendula Officinalis Flower Extract, Charcoal Powder, Citrus Grandis (Grapefruit) Seed Extract, Glycerin, Hydroxyethylcellulose, Montmorillonite, Panthenol, Phenoxyethanol, Polyvinyl Alcohol, Rosmarinus Officinalis (Rosemary) Leaf Oil, Water, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/894899E4CAA4C4/large_1711185818.pngpng?1711185818,https://www.skinsafeproducts.com/m-skin-care-purify-peel-mask-charcoal-4-2-fl-oz-125-ml
"Nassif Md Radiance Brightening Booster, Potent Vitamin C & F Complex, 1 fl oz/30 mL",Nassif MD,Skin Treatments,Serums,"Bisabolol, Caprylic/Capric Triglyceride, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Dicaprylyl Ether, Ethyl Macadamiate, Glycine Soja (Soybean) Oil, Limnanthes Alba Seed Oil / Meadowfoam Seed Oil, Limonene, Linoleic Acid, Linolenic Acid, Malic Acid, Oleic Acid, Palmitic Acid, Squalane, Stearic Acid, Tetrahexyldecyl Ascorbate, Tocopherol",https://cdn1.skinsafeproducts.com/photo/D71EE7BE772A97/large_1709649271.jpeg?1709649271,https://www.skinsafeproducts.com/nassif-md-radiance-brightening-booster-potent-vitamin-c-f-complex-1-fl-oz-30-ml
"Frank Body Anti - Drama Face Mask, 2.71 fl oz/80 mL",Frank Body,Skin Treatments,Facial Masks,"Alcohol, Benzyl Alcohol, Butyrospermum Parkii (Shea) Butter, Carrageenan, Cetearyl Alcohol, Cetearyl Olivate, Chamomile (Chamomilla Recutita Matricaria) Flower Extract, Charcoal Powder, Citric Acid, Cocos Nucifera (Coconut) Oil, Coffee Arabica (Coffee) Seed Extract, Dehydroacetic Acid, Fragrance (Parfum), Glycerin, Glycine Soja (Soybean) Oil, Honey (Mel), Kaolin, Lavandula Angustifolia (Lavender) Oil, Oenothera Biennis (Evening Primrose) Oil, Olea Europaea Fruit Oil*, Potassium Sorbate, Prunus Amygdalus Dulcis (Sweet Almond), Sodium Citrate, Sorbitan Olivate, Theobroma Cacao (Cocoa) Seed Butter, Tocopherol (Vitamin E), Vitis Vinifera (Grape) Seed Oil, Water (Aqua), Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/C750DCEDBBC8B1/large_1711171494.pngpng?1711171494,https://www.skinsafeproducts.com/frank-body-anti-drama-face-mask-2-71-fl-oz-80-ml
"Skin Aesthetics Advanced Brightening Facial Serum, Vitamin C & Collagen, 1.69 fl oz/50 mL",Skin Aesthetics,Skin Treatments,Serums,"1,2-Hexanediol, Aloe Barbadensis Leaf Extract, Ammonium Polyacryloyldimethyl Taurate, Arginine, Ascorbic Acid, Betaine, Camellia Sinensis Leaf Extract, Carbomer, Centella Asiatica Extract*, Dipropylene Glycol, Ethylhexylglycerin, Fragrance, Glycerin, Glyceryl Acrylate/Acrylic Acid Copolymer, Houttuynia Cordata Extract, Hydroxyacetophenone, Hydroxyethylcellulose, Niacinamide, Panthenol, Peg-60 Hydrogenated Castor Oil, Sodium Hyaluronate, Soluble Collagen, Water",https://cdn1.skinsafeproducts.com/photo/88CF5BEA0D9610/large_1710472009.jpeg?1710472009,https://www.skinsafeproducts.com/skin-aesthetics-advanced-brightening-facial-serum-vitamin-c-collagen-1-69-fl-oz-50-ml
"Elastalift Antioxidant Brightening Facial Serum, Vitamin C + Turmeric Oil, 1.75 fl oz/52 mL",Elastalift,Skin Treatments,Serums,"Aloe Barbadensis Leaf Juice, Aminopropyl Ascorbyl Phosphate, Citric Acid, Curcuma Longa (Turmeric) Root Extract, Ferulic Acid, Peg-12 Dimethicone, Pentylene Glycol, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Water (Aqua), Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/28C908541F1C49/large_1703205584.jpeg?1703205584,https://www.skinsafeproducts.com/elastalift-antioxidant-brightening-facial-serum-vitamin-c-turmeric-oil-1-75-fl-oz-52-ml
"Goldfaden MD Pure Start Gentle Detoxifying Natural Facial Cleanser, 5 fl oz/150 mL",Goldfaden MD,Cleansers,Facial Cleansers,"Coco-Glucoside, Decyl Glucoside, Disodium Coco-Glucoside Citrate, Ethylhexylglycerin, Glyceryl Oleate, Hydrolyzed Wheat Protein, Lycopene, Oil Of Grapefruit, Phenoxyethanol, Purified Water (Aqua), Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/DD7912A16B3F63/large_1711059029.jpeg?1711059029,https://www.skinsafeproducts.com/goldfaden-md-pure-start-gentle-detoxifying-natural-facial-cleanser-5-fl-oz-150-ml
