product_name,brand,usage_type,category,ingredients,image_url,product_url
"e.l.f. Lip Balm Tint, Berry, 0.14 oz (Pack of 2)",e.l.f. Cosmetics,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","African Shea Butter, Blue 1 Lake (Ci 42090), Butylene/Ethylene/Styrene Copolymer, Cocos Nucifera (Coconut), Ethylhexyl Palmitate, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77492), Methylparaben, Mineral Oil, Neotame, Oryza Sativa (Rice) Bran Wax, Perfume, Polyethylene, Polyisobutene, Propylparaben, Red 27 Lake (Ci 45410), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Synthetic Beeswax, Titanium Dioxide (Ci 77891), Vitis Vinifera (Grape) Seed Oil, Yellow 5 Lake (Ci 19140)",https://cdn1.skinsafeproducts.com/photo/2E29EA60328F91/large_1533503804.jpegJPG?1533503804,https://www.skinsafeproducts.com/e-l-f-lip-balm-tint-berry-0-14-oz-pack-of-2
"Himalayan Salt Soap Bars with Sea Salt & Shea Butter, 4.5 oz, 4 count",The Soap Haven,Cleansers,Bar Soaps,"African Shea Butter, Coconut Oil, Organic Palm Oil, Saponified Olive Oil, Sea Salt",https://cdn1.skinsafeproducts.com/photo/B907B1594BE60E/large_1533480523.jpeg?1533480523,https://www.skinsafeproducts.com/himalayan-salt-soap-bars-with-sea-salt-shea-butter-4-5-oz-4-count
Olay Quench Ultra Moisture Lotion with Shea Butter Lotion Women 8.4 Ounce,Olay,Body,Lotions,"African Shea Butter, Alanine, Aluminum Starch Octenylsuccinate, Arginine, Behenyl Alcohol, Benzyl Alcohol, Betaine, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Cetearyl Glucoside, Cetyl Alcohol, Dimethicone, Dimethiconol, Disodium Edta, Ethylparaben, Fragrance, Glutamic Acid, Glycerin, Glycine, Isopropyl Isostearate, Lysine, Methylparaben, Niacinamide, Palmitic Acid, Panthenol, Peg-100 Stearate, Petrolatum, Polyethylene, Proline, Propylparaben, Serine, Sodium Acrylates Copolymer, Sodium Hydroxide, Sorbitol, Stearic Acid, Stearyl Alcohol, Threonine, Tocopheryl Acetate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/D4FDF3E8CCECE9/large_1533465640.jpeg?1533465640,https://www.skinsafeproducts.com/olay-quench-ultra-moisture-lotion-with-shea-butter-lotion-women-8-4-ounce
One With Nature Dead Sea Spa Activated Charcoal Soap Bars 3 pk 3/7 oz,One With Nature,Cleansers,Bar Soaps,"Activated Charcoal, African Shea Butter, Argania Spinosa (Argan) Oil, Citric Acid, Glycerin (Vegetable Glycerin), Maris Sal (Sea Salt), Parfum (Fragrance), Sodium Chloride, Sodium Palm Kernelate, Sodium Palm Kernelate (Saponified Palm Kernel Oil), Sodium Palmate, Sodium Palmate (Saponified Palm Oil), Tocopherol (Multisource), Water (Aqua)",https://cdn1.skinsafeproducts.com/photo/B4D83EEE152DE6/large_1533363495.jpeg?1533363495,https://www.skinsafeproducts.com/one-with-nature-dead-sea-spa-activated-charcoal-soap-bars-3-pk-3-7-oz
"Cococare Lip Balm, Cocoa Butter, 0.15 Ounce",Cococare,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Aloe Barbadensis (Aloe) Leaf Extract, Butylparaben, C18-36 Acid Glycol Ester, C18-36 Acid Triglyceride, Fragrance, Octyl Methoxycinnamate, Petrolatum, Propylparaben, Theobroma Cacao (Cocoa) Butter",https://cdn1.skinsafeproducts.com/photo/51794BAFB32683/large_1533363067.jpeg?1533363067,https://www.skinsafeproducts.com/cococare-lip-balm-cocoa-butter-0-15-ounce
"Palmolive ""Irresistible Touch"" Black Orchid Bar Soap 4pz x 90g",Palmolive,Cleansers,Bar Soaps,"Aloe Barbadensis (Aloe) Leaf Extract, Banzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Coumarin, Geraniol, Glycerin, Hexyl Cinnamal, Limonene, Linalool, Parfum, Pentaerithrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Pentasodium Pentetate, Phalaenopsis Amabilis Extract, Sodium Chloride, Sodium Cocoate/Sodium Palmkernelate, Sodium Oleate, Sodium Palmate, Sodium Tallowate, Stearic Acid, Tetrasodium Edta, Tetrasodium Etidronate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/8BA99DA0150A80/large_1533336691.jpeg?1533336691,https://www.skinsafeproducts.com/palmolive-irresistible-touch-black-orchid-bar-soap-4pz-x-90g
"Baie Botanique Rose Renew Regenerating Face Wash, 4.2 fl oz",Baie Botanique,Facial Cleansers,Facial Washes,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Aniba Rosaeodora (Rosewood) Wood Oil, Borago Officinalis (Borage) Oil, Camellia Sinensis (Green Tea) Leaf Extract, Capsicum Annuum Extract, Carrageenan Gum, Centella Asiatica (Gotu Kola), Citrus Aurantium (Orange) Fruit Oil, Citrus Aurantium Dulcis (Orange) Extract, Cocamide Mipa, Cocamidopropyl Hydroxysultaine, Cocoamidopropyl Betaine (Coconut Derivative), Decyl Glucoside (Coconut Derivatives), Disodium Laureth Sulfosuccinate, Disodium Lauryl Sulfosuccinate, Equisetum Arvense (Horsetail), Ethyl Hexyl Glycerin, Geranium Maculatum (Wild Geranium), Glycyrrhiza Glabra (Licorice), Hippophae Rhamnoides (Seabuckthorn Oil), Hydroxyethyl Cellulose, Melaleuca Alternifolia (Tea Tree Oil), Methylsulfonylmethane, Myrica Cerifera (Bayberry), Olea Europaea (Olive) Oil, Origanum Compactum (Oregano Oil), Pelargonium Roseum (Rose Geranium) Essential Oil, Potassium Sorbate, Rosa Canina (Rose Hip) Oil, Rosa Damascena (Rose) Flower Water, Rose Absolute, Rubus Idaeus (Raspberry) Seed Oil (Raspberry Butter), Sodium Ascorbyl Phosphate (Vitamin C), Sodium Benzoate, Taraxacum Officinale (Dandelion), Tocopheryl Acetate (Coconut Derived), Vaccinium Angustifolium (Blueberry), Vaccinium Macrocarpon (Cranberry), Wildcrafted Mahonia Aquifolium (Oregon Grape)",https://cdn1.skinsafeproducts.com/photo/A48C831B686D45/large_1533318505.jpeg?1533318505,https://www.skinsafeproducts.com/baie-botanique-rose-renew-regenerating-face-wash-4-2-fl-oz
Bath and Body Works At The Beach Body Butter 6.6 Oz,Bath & Body Works,Body,Butters,"African Shea Butter, Aloe Vera, Coconut Oil, Fragrance",https://cdn1.skinsafeproducts.com/photo/C2CD63A1E881C0/large_1533267968.jpeg?1533267968,https://www.skinsafeproducts.com/bath-and-body-works-at-the-beach-body-butter-6-6-oz
"3Girls Holistic Nipple Cream, 2 oz",3Girls Holistic,Body,Creams,"African Shea Butter, Beeswax, Calendula Flower, Coconut Oil, Marshmallow Root, Olea Europaea (Olive) Oil, Theobroma Cacao (Cocoa) Butter",https://cdn1.skinsafeproducts.com/photo/01B5F8C899DBBA/large_1529119481.jpeg?1529119481,https://www.skinsafeproducts.com/product-for-upc-752423249527
Olay Luminous Whip Face Moisturizer,Olay,Face,Creams,"1,2-Hexanediol, Behenyl Alcohol, Bht, Camellia Sinensis (Green Tea) Leaf Extract, Caprylyl Glycol, Cetearyl Alcohol, Cetearyl Glucoside, Cetyl Alcohol, Copper Gluconate, Dimethicone, Dimethiconol, Disodium Edta, Fragrance, Glycerin, Inositol, Isohexadecane, Isopropyl Isostearate, Magnesium Aspartate, Niacinamide, Palmitic Acid, Panthenol, Peg-100 Stearate, Phenoxyethanol, Sodium Polyacrylate Starch, Stearic Acid, Stearyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Water\Aqua\Eau, Zinc Gluconate",https://cdn1.skinsafeproducts.com/photo/FC4EBFFCFDEC75/large_1600968664.jpeg?1600968664,https://www.skinsafeproducts.com/product-for-upc-075609196393
"Caudalie Glycolic Peel, 2.5 Ounce",Caudalie,Skin Treatments,Facial Masks,"1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Algin, Arginine, Benzyl Alcohol, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Cetyl Alcohol*, Cetyl Palmitate, Chamomilla Recutita (Matricaria) Flower Extract, Ci 77891 (Titanium Dioxide), Dehydroacetic Acid, Dimethicone, Glycerin, Glyceryl Stearate Se, Glycolic Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isononyl Isononanoate, Palmitoyl Grapevine Shoot Extract, Panthenol, Papain, Parfum (Fragrance), Polysorbate 60*, Sodium Hydroxide, Sodium Phytate, Sorbitan Stearate, Squalane, Tocopherol (Multisource), Vitis Vinifera (Grape) Seed Oil, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/7078B47137434C/large_1532886507.jpeg?1532886507,https://www.skinsafeproducts.com/caudalie-glycolic-peel-2-5-ounce
Burt's Bees Coconut and Pear Lip Balm Tube 4.25 g,Burt's Bees,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","African Shea Butter, Ammonium Glycyrrhizate, Aroma (Flavor), Canola Oil (Huile De Colza), Cera Alba (Beeswax, Cire D'Abeille), Cocos Nucifera (Coconut), Geraniol, Helianthus Annuus (Sunflower) Seed Oil, Lanolin, Limonene, Linalool, Pyrus Communis (Pear) Fruit Extract, Ricinus Communis (Castor) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Soy Lecithin, Tocopherol (Multisource)",https://cdn1.skinsafeproducts.com/photo/8A8CD3A228D5D6/large_1532881578.jpeg?1532881578,https://www.skinsafeproducts.com/burt-s-bees-coconut-and-pear-lip-balm-tube-4-25-g
"Camay Clasico Soap, 4.98 Ounce",Camay,Cleansers,Bar Soaps,"Citric Acid, Coconut Acid, Cymbopogon Martini Oil, Fragrance, Glycerin, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Mentha Arvensis Leaf Oil, Nelumbium Speciosum(Lotus) Flower Oil, Peg-45m, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Red 4, Rosa Gallic Flower Extract, Sericin, Sodium Chloride, Sodium Citrate, Sodium Palm Kernelate, Sodium Tallowate, Tetrasodium Edta, Tetrasodium Etidronate, Titanium Dioxide, Water\Aqua\Eau, Zea Mays (Corn) Starch",https://cdn1.skinsafeproducts.com/photo/4456C7CF5FC7E1/large_1528937785.jpeg?1528937785,https://www.skinsafeproducts.com/product-for-upc-859581006037
"Boots No7 Protect & Perfect Intense Advanced Anti Aging Serum Tube, 1 oz",Boots No7,Face,Oils,"Acetyl Dipeptide-1 Cetyl Ester, Butylene Glycol, Carbomer, Cetyl Peg/Ppg-10/1 Dimethicone, Dimethicone, Dimethicone Crosspolymer, Ethylhexylglycerin, Ethylparaben, Glycerin, Hexyl Laurate, Hydrolyzed Rice Protein, Hydroxyethylcellulose, Magnesium Sulfate, Medicago Sativa (Alfalfa) Extract, Methylparaben, Morus Alba Leaf Extract, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Panax Ginseng Root Extract, Peg/Ppg-18/18 Dimethicone, Phenoxyethanol, Polyglyceryl-4 Isostearate, Polysorbate 20, Propylene Glycol, Retinyl Palmitate, Sodium Ascorbyl Phosphate, Sodium Benzoate, Sodium Hyaluronate, Sorbitan Laurate, Tocopherol (Multisource), Tocopheryl Acetate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/8B5611B990A255/large_1528921961.jpeg?1528921961,https://www.skinsafeproducts.com/boots-no7-protect-perfect-intense-advanced-anti-aging-serum-tube-1-oz
"Live Clean Argan Oil Replenishing Liquid Hand Soap, 17 oz.",Live Clean,Cleansers,Liquid or Cream Hand Soaps,"Argania Spinosa Kernel (Argan) Oil, Argania Spinosa Kernel Extract, Benzoic Acid, Benzyl Benzoate, Citric Acid, Coco-Glucoside, Cocoamidopropyl Betaine (Coconut Derivative), Disodium 2-Sulfolaurate, Glycerin, Glyceryl, Glyceryl Oleate, Glyceryl Stearate, Glycol Distearate, Hexyl Cinnamal, Hydroxypropylmethylcellulose, Olea Europaea (Leaf) Extract, Olea Europaea (Olive) Fruit Oil, Panthenol, Parfum (Fragrance), Potassium Sorbate, Sodium Benzoate, Sodium Chloride, Sodium Hydroxide, Sodium Lauryl Sulfoacetate, Sodium Methyl 2-Sulfolaurate, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Extract, Vitis Vinifera (Grape) Seed Oil, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/5923A75D42D2F0/large_1532799939.jpeg?1532799939,https://www.skinsafeproducts.com/live-clean-argan-oil-replenishing-liquid-hand-soap-17-oz
"L'Oreal Paris Revitalift Bright Reveal Cleanser, 5 Ounce",L'Oreal Paris,Cleansers,Facial Cleansers,"Acrylates Copolymer, Ascorbyl Glucoside, Citric Acid, Coco-Betaine, Glycerin, Glycolic Acid, Limonene, Parfum/Fragrance, Perlite, Ppg-5-Ceteth-20, Sodium Benzoate, Sodium Chloride, Sodium Hydroxide, Sodium Laureth Sulfate (Sles), Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/D553DE3B7CCD38/large_1532727830.jpeg?1532727830,https://www.skinsafeproducts.com/l-oreal-paris-revitalift-bright-reveal-cleanser-5-ounce
"The Face Shop Rice Water Bright Cleansing Foam, 5 Fl Oz",The Face Shop,Facial Cleansers,Facial Washes,"Butylene Glycol, C12-13 Pareth-23, C12-13 Pareth-3, Cocamide Mea, Cocoamidopropyl Betaine (Coconut Derivative), Disodium Cocoamphodiacetate, Disodium Edta, Divinyldimethicone/ Dimethicone Copolymer, Fragrance, Glycerin, Glyceryl Stearate, Glycol Distearate, Hexyl Cinnamal, Hexylene Glycol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hydroxypropyl Methylcellulose, Lauric Acid, Myristic Acid, Peg-100 Stearate, Potassium Hydroxide, Rice Bran Oil, Saponaria Officinalis Leaf Extract, Sodium Chloride, Sodium Lauryl Sulfate (Sls), Stearic Acid, Titanium Dioxide, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/0D800BF4849ED5/large_1532703823.jpeg?1532703823,https://www.skinsafeproducts.com/the-face-shop-rice-water-bright-cleansing-foam-5-fl-oz
"Nature By Canus Moisturizing Lotion, Goats Milk Original Formula, 11.8 fl oz",Nature by Canus,Body,Lotions,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Benzyl Benzoate, Calcium Gluconate, Caprae Lac/Goat Milk/Leche De Capra, Cetyl Alcohol, Citric Acid, Citronellol, Coco-Caprylate, Dimethicone, Eugenol, Geraniol, Gluconolactone, Glycerin, Glyceryl Stearate, Isopropyl Palmitate, Limonene, Linalool, Myristyl Alcohol, Palmitic Acid, Parfum/Fragrance, Phenoxyethanol, Potassium Sorbate, Propanediol Dicaprylate/Caprate, Sodium Benzoate, Sodium Hydroxide, Sodium Phytate, Soy Lecithin, Stearic Acid, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/C65757594FFC12/large_1528836103.jpeg?1528836103,https://www.skinsafeproducts.com/nature-by-canus-moisturizing-lotion-goats-milk-original-formula-11-8-fl-oz
"At Last Naturals MSM Cream Moisturizer, Vitamin E, 2 oz",At Last Naturals,Body,Creams,"Aloe Barbadensis Gel (Aloe Vera), Calendula Officinalis Flower Extract, Camellia Sinensis (Green Tea) Leaf Extract, Cetyl Alcohol, Dimethyl Sulfone (Msm), Ethylhexylglycerin, Glycerin, Glycine Soja (Soybean) Oil, Lecithin, Phenoxyethanol, Retinyl Palmitate (Vitamin A), Stearic Acid, Tocopherol (Multisource), Triethanolamine, Water (Aqua)",https://cdn1.skinsafeproducts.com/photo/8E3B61DBC27F22/large_1532576393.jpeg?1532576393,https://www.skinsafeproducts.com/at-last-naturals-msm-cream-moisturizer-vitamin-e-2-oz
"Danielle Black Charcoal Series, Blackhead Clearing Mask, 10 fl oz/300 mL",Danielle Creations,Skin Treatments,Facial Masks,"Alcohol, Charcoal Powder, Dipotassium Glycyrrhizate, Fragrance/Parfum, Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract, Phenoxyethanol, Polyvinyl Alcohol, Propylene Glycol, Water\Aqua\Eau, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/35CD85BC24F2BD/large_1528734066.jpeg?1528734066,https://www.skinsafeproducts.com/danielle-black-charcoal-series-blackhead-clearing-mask-10-fl-oz
"RoC Multi-Correxion 5-in-1 Chest & Face Cream, 1.7 oz",ROC,Body,Creams,"African Shea Butter, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ascorbyl Glucoside, Avobenzone, Behenyl Alcohol, Butylene Glycol, Chlorphenesin, Dimethicone, Dimethicone Crosspolymer, Disodium Edta, Ethylhexyl Palmitate, Ethylhexylglycerin, Fragrance, Glycerin, Hexylresorcinol, Homosalate, Isononyl Isononanoate, Maltodextrin, Octisalate, Octocrylene, Peucedanum Graveolens (Dill) Extract, Phenoxyethanol, Propylene Glycol, Rubus Fruticosus (Blackberry) Leaf Extract, Sclerotium Gum, Sodium Hydroxide, Steareth-2, Steareth-21, Styrene/Acrylates Copolymer, Tocopheryl Acetate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Water\Aqua\Eau, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/FE900DC46464F0/large_1528716094.jpeg?1528716094,https://www.skinsafeproducts.com/roc-multi-correxion-5-in-1-chest-face-cream-1-7-oz
"Medicine Mama's Apothecary Sweet Bee Magic All in One Healing Skin Cream, 2 OZ",Medicine Mama's Apothecary,Body,Creams,"Bee Pollen, Beeswax, Extra Virgin Olive Fruit Oil, Honey, Propolis Extract, Royal Jelly",https://cdn1.skinsafeproducts.com/photo/961823FA00AE38/large_1528636665.jpeg?1528636665,https://www.skinsafeproducts.com/medicine-mama-s-apothecary-sweet-bee-magic-all-in-one-healing-skin-cream-2-oz
Olay Total Effects Whip Face Moisturizer,Olay,Moisturizers,Face,"1,2-Hexanediol, Behenyl Alcohol, Bht, Camellia Sinensis (Green Tea) Leaf Extract, Caprylyl Glycol, Cetearyl Alcohol, Cetearyl Glucoside, Cetyl Alcohol, Dimethicone, Dimethiconol, Disodium Edta, Fragrance, Glycerin, Isohexadecane, Isopropyl Isostearate, Niacinamide, Palmitic Acid, Panthenol, Peg-100 Stearate, Phenoxyethanol, Polymethylsilsesquioxane, Sodium Ascorbyl Phosphate, Sodium Polyacrylate Starch, Stearic Acid, Stearyl Alcohol, Tapioca Starch, Tocopheryl Acetate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/83BD2D09D48928/large_1601052506.jpeg?1601052506,https://www.skinsafeproducts.com/product-for-upc-075609196423
"Quantum Health Lip Clear Lysine+ Cold Sore Treatment, 0.25 oz",Quantum,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Beeswax, Calendula Officinalis Extract, Echinacea Angustifolia Extract, Gum Benzoin Tincture, Honey, Hydrastis Canadensis (Golden Seal) Extract, Lysine, Melaleuca Alternifolia (Tea Tree) Oil, Melaleuca Cajuputi Oil, Menthol, Olea Europaea (Olive) Fruit Oil, Propolis Extract, Tocopherol (Multisource), Vitamin A (Retinyl Palmitate), Vitamin D3, Zinc Oxide",https://cdn1.skinsafeproducts.com/photo/A1C07290256BFC/large_1528509483.jpeg?1528509483,https://www.skinsafeproducts.com/quantum-health-lip-clear-lysine-cold-sore-treatment-0-25-oz
