product_name,brand,usage_type,category,ingredients,image_url,product_url
"Freeman Beauty Feeling Legendary Pore Clearing Peel-Off Mask With Volcanic Ash, 6 oz",Freeman Beauty,Skin Treatments,Facial Masks,"Alcohol Denat., Aleurites Moluccana Extract, Algae Extract, Benzyl Benzoate, Black (Ci 77499), Carica Papaya (Papaya) Fruit Extract, Cocos Nucifera (Coconut) Extract, Fragrance/Parfum, Ginger Root Extract, Glycerin, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Lemon Grass Extract, Maranta Arundinacea Root Extract, Methylchloroisothiazolinone, Methylisothiazolinone, Musa Sapientum (Banana) Fruit Extract, Nasturtium Officinale Extract, Peg-12 Dimethicone, Peg-8, Phenoxyethanol, Polysorbate 20, Polyvinyl Alcohol, Propylene Glycol, Psidium Guajava Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Santalum Album (Sandalwood) Extract, Sd Alcohol 40-B, Silica Dimethyl Silylate, Solum Fullonum, Water\Aqua\Eau, Zingiber Officinale (Ginger) Root Extract",https://cdn1.skinsafeproducts.com/photo/55E0DC625389D4/large_1530058572.jpeg?1530058572,https://www.skinsafeproducts.com/freeman-beauty-feeling-legendary-pore-clearing-peel-off-mask-with-volcanic-ash-6-oz
"Image Skincare Vital C Hydrating Water Burst, 3.2 oz.",Image SkinCare,Face,Creams,"Acetyl Hexapeptide-8, Alpha-Arbutin, Ascorbic Acid, Cyclopentasiloxane, Dimethicone, Dimethicone/Peg-10/15 Crosspolymer, Echinacea Purpurea Extract, Ethylhexylglycerin, Glycerin, Leuconostoc/Radish Root Ferment Filtrate, Limonene, Magnesium Ascorbyl Phosphate, Orange Peel Oil, Panthenol, Phenoxyethanol, Potassium Sorbate, Propylene Glycol, Retinyl Palmitate, Sodium Chloride, Sodium Hyaluronate, Sodium Hydroxymethylglycinate, Tocopheryl Acetate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/61180D89E78A10/large_1532446251.jpegjpeg?1532446251,https://www.skinsafeproducts.com/product-for-upc-819984013889
"Biore Deep Pore Charcoal Cleanser, 6.77 Ounce",Biore,Facial Cleansers,Facial Washes,"Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Cellulose, Charcoal Powder, Cocoamidopropyl Betaine (Coconut Derivative), Disodium Edta, Ethylhexylglycerin, Fragrance, Glycerin, Hydroxypropyl Methylcellulose, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Laureth-4 Carboxylic Acid, Mannitol, Menthol, Methylisothiazolinone, Methylparaben, Polyquaternium-39, Propylparaben, Sodium Hydroxide, Sodium Laureth Sulfate (Sles), Sorbitol, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/D7287230B7148F/large_1523331167.jpeg?1523331167,https://www.skinsafeproducts.com/biore-deep-pore-charcoal-cleanser-6-77-ounce-1
Revlon Fresh Lip Balm Strawberry & Crisp Apple (Pack of 2),Revlon,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","Alpha-Isomethyl Ionone, Amyl Cinnamal, Avobenzone, Benzoic Acid, Benzyl Alcohol, Benzyl Benzoate, Bht, Bis-Diglyceryl Polyacyladipate-2, Blue 1 Lake (Ci 42090), Calcium Aluminum Borosilicate, Carmine (Ci 75470), Carnauba/Carnauba Wax/Cire De Carnauba, Cera Alba (Beeswax), Cetyl Palmitate, Citral, Diisopropyl Dimer Dilinoleate, Diisostearyl Malate, Flavor, Hexyl Cinnamal, Hydroxycitronellal, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Isononyl Isononanoate, Limonene, Linalool, Mica, Octinoxate, Octyldodecyl Neopentanoate, Oxidized Polyethylene, Oxybenzone, Ozokerite, Parfum (Fragrance), Polybutene, Polyethylene, Punica Granatum Seed Oil, Red 28 Lake (Ci 45410), Red 33 Lake (Ci 17200), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Rubus Idaeus (Raspberry) Seed Oil, Silica, Sodium Saccharin, Titanium Dioxide (Ci 77891), Vitis Vinifera (Grape) Seed Oil, Yellow 5 Lake (Ci 19140), Yellow 6 (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/B5B124B30274CA/large_1522623495.jpeg?1522623495,https://www.skinsafeproducts.com/revlon-fresh-lip-balm-strawberry-crisp-apple-pack-of-2
"Mario Badescu Skin Care Facial Spray, 8 fl oz (236 mL)",Mario Badescu Skin Care,Skin Care,Toners & Astringents,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Benzophenone-4, Blue No. 1 (Ci 42090), Camellia Sinensis (Green Tea) Leaf Extract, Ci 19140 (Yellow 5), Citric Acid, Cucumis Sativus (Cucumber) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Water, Ethylhexylglycerin, Fucus Vesiculosus (Bladderwrack) Extract, Hexyl Cinnamal, Limonene, Linalool, Mentha Piperita (Peppermint) Leaf Water, Parfum (Fragrance), Polysorbate 20, Potassium Sorbate, Propanediol, Propylene Glycol (1,2-Propanediol), Sodium Benzoate, Sodium Chloride, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/E096CFBAC24289/large_1523031694.jpeg?1523031694,https://www.skinsafeproducts.com/mario-badescu-skin-care-facial-spray-aloe-cucumber-and-green-tea-8-fl-oz
"Mario Badescu Enzyme Cleansing Gel, 16 oz.",Mario Badescu Skin Care,Cleansers,Facial Cleansers,"Blue No. 1 (Ci 42090), Carbomer, Carica Papaya (Papaya) Fruit Extract, Ci 19140 (Yellow 5), Ci 77891 (Titanium Dioxide), Citrus Grandis (Grapefruit) Fruit Extract, Diazolidinyl Urea, Glycerin, Methylparaben, Mica, Parfum (Fragrance), Peg-8 Stearate, Phenoxyethanol, Ppg-2 Hydroxyethyl Cocamide, Propylene Glycol (1,2-Propanediol), Propylparaben, Sodium Chloride, Triethanolamine, Water\Aqua\Eau, Yellow 6 (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/BF42153BDA4C24/large_1520017631.jpeg?1520017631,https://www.skinsafeproducts.com/mario-badescu-enzyme-cleansing-gel-16-oz
"Formula Ten O Six One Smooth Operator Pore Clearing Face Scrub, 3.4 fl oz",Formula 10.0.6,Skin Treatments,Facial Masks,"Ammonium Lauryl Sulfate, Avena Sativa (Oat) Kernel Meal, Carbomer, Fragrance, Magnesium Sulfate, Methylchloroisothiazolinone, Methylisothiazolinone, Passiflora Edulis Fruit Extract, Pumice, Red 33, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Chloride, Triethanolamine, Water\Aqua\Eau, Zinc Pca",https://cdn1.skinsafeproducts.com/photo/796DE1CC6D99A3/large_1520620084.jpeg?1520620084,https://www.skinsafeproducts.com/formula-ten-o-six-one-smooth-operator-pore-clearing-face-scrub-3-4-fl-oz
"Hempz Pure Herbal Extracts Triple Moisture Body Creme, 2.25 fl oz",Hempz,Body,Creams,"African Shea Butter, Algae Extract, Aminomethyl Propanol, Amyl Cinnamal, Benzyl Benzoate, Biotin, Blue No. 1 (Ci 42090), Butylphenyl Methylpropional, C12-15 Alkyl Benzoate, Calodendrum Capense Nut Oil, Cannabis Sativa Seed Oil, Caprylic/Capric Triglyceride, Carbomer, Cetearyl Alcohol, Citric Acid, Cyclohexasiloxane, Cyclopentasiloxane, Dicaprylyl Carbonate, Dimethicone, Ext. Violet 2 (Ci 60730), Glycerin, Helianthus Annus (Sunflower) Seed Oil, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Imperata Cylindrica Root Extract, Laureth-12, Limonene, Linalool, Methylisothiazolinone, Olea Europea (Olive) Fruit Oil, Peg-8, Perfume, Phenoxyethanol, Polysorbate 60, Potassium Sorbate, Propanediol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Pyrus Malus (Apple) Fruit Extract, Retinyl Palmitate, Sodium Citrate, Sodium Hyaluronate, Tocopherol (Multisource), Tocopheryl Acetate, Tribehenin, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/0DBBE100F23ADF/large_1523326488.jpeg?1523326488,https://www.skinsafeproducts.com/hempz-pure-herbal-extracts-triple-moisture-body-creme-2-25-fl-oz
"Juice Beauty Stem Cellular Exfoliating Peel Spray, 1.7 fl. oz.",Juice Beauty,"Exfoliators, Polishes, & Scrubs",Exfoliators,"Allantoin, Aloe Barbadensis Gel (Aloe Vera), Angelica Archangelica Extract, Artemisia Absinthium Extract, Ascorbic Acid, Caprylhydroxamic Acid, Caprylyl Glycol, Carbomer, Cetrimonium Chloride, Cinnamomum Camphora, Citrus Grandis, Citrus Limonum (Lemon) Extract, Cucumis Sativus (Cucumber) Extract, Ethylhexylglycerin, Glycerin, Glycyrrhiza Glabra (Licorice), Helianthus Annuus, Isomalt, Linoleic Acid, Linolenic Acid, Litsea Cubeba, Malus Domestica, Silybum Marianum, Simmondsia Chinensis (Jojoba) Extract, Sodium Chloride, Sodium Citrate, Thiamine Hcl, Tocopherol (Multisource), Vitis Vinifera, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/169E0407325DFC/large_1518721155.jpeg?1518721155,https://www.skinsafeproducts.com/juice-beauty-stem-cellular-exfoliating-peel-spray-1-7-fl-oz
"Mario Badescu Hydro Moisturizer with Vitamin C, 2 oz.",Mario Badescu Skin Care,Face,Lotions,"Ascorbic Acid, Cetyl Alcohol, Diazolidinyl Urea, Dimethicone Crosspolymer-3, Glyceryl Stearate, Isododecane, Isopropyl Myristate, Lemon Grass Extract, Methylparaben, Mineral Oil, Myristyl Alcohol, Myristyl Lactate, Phenoxyethanol, Propylene Glycol (1,2-Propanediol), Propylparaben, Squalane, Stearic Acid, Tocopherol (Multisource), Triethanolamine, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/A9351C1CDE0A8D/large_1519489937.jpeg?1519489937,https://www.skinsafeproducts.com/mario-badescu-hydro-moisturizer-with-vitamin-c-2-oz
"Dermalogica Daily Superfoliant, 2.0 Ounce",Dermalogica,"Exfoliators, Polishes, & Scrubs",Exfoliators,"Caesalpinia Spinosa Gum, Calcium Lactate, Camellia Sinensis Leaf, Capryloyl Glycine, Cetrimonium Chloride, Charcoal Powder, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Citrus Limonum (Lemon) Extract, Coconut Acid, Colloidal Oatmeal, Kappaphycus Alvarezii Extract, Lactic Acid, Lavandula Angustifolia (Lavender) Oil, Lavandula Hybrida Oil, Limonene, Linalool, Lipase, Magnesium Oxide, Malic Acid, Maltodextrin, Microcrystalline Cellulose, Niacinamide, Oryza Sativa (Rice) Bran Extract, Oryza Sativa (Rice) Starch, Papain, Polymethylsilsesquioxane, Rosmarinus Of Cinalis (Rosemary) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Salvia Officinalis (Sage) Oil, Sapindus Trifoliatus Fruit Extract, Silica, Sodium Bicarbonate, Sodium Chloride, Sodium Cocoyl Glutamate, Sodium Dehydroacetate, Sodium Methyl Cocoyl Taurate, Sodium Myristoyl Glutamate, Subtilisin, Undecylenoyl Glycine, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Water\Aqua\Eau, Xanthan Gum, Zingiber Officinale (Ginger) Root Extract",https://cdn1.skinsafeproducts.com/photo/1DCBB39ACD5355/large_1519832551.jpeg?1519832551,https://www.skinsafeproducts.com/dermalogica-daily-superfoliant-2-0-ounce
"Botanics All Bright with Hibiscus Cleansing Foam Wash, 5.0 fl oz",Botanics,Cleansers,Foaming Cleansers,"Benzoic Acid, Citric Acid, Cocoamidopropyl Betaine (Coconut Derivative), Dehydroacetic Acid, Dipropylene Glycol, Ethylhexylglycerin, Glycerin, Hibiscus Sabdariffa Flower Extract, Lauric Acid, Lauryl Glucoside, Methylisothiazolinone, Parfum (Fragrance), Phenoxyethanol, Sodium Chloride, Sodium Lauroyl Methyl Isethionate, Sodium Methyl Isethionate, Stearyl Citrate, Tetrasodium Edta, Water\Aqua\Eau, Zinc Laurate",https://cdn1.skinsafeproducts.com/photo/362CF103615B76/large_1520370164.jpegjpeg?1520370164,https://www.skinsafeproducts.com/botanics-all-bright-with-hibiscus-cleansing-foam-wash-5-0-fl-oz
"Dr. Andrew Weil for Origins Mega-Mushroom Skin Relief Micellar Cleanser, 6.7 oz",Origins,Cleansers,Facial Cleansers,"Algae Extract, Boswellia Carterii Oil, Butylene Glycol, Cellulose, Cetrimonium Chloride, Citric Acid, Citrus Aurantium Dulcis (Orange) Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Cordyceps Sinensis Extract, Cucumis Sativus (Cucumber) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Fuscoporia Obliqua Extract, Ganoderma Lucidum (Mushroom) Extract, Geranium Oil, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Limonene, Lycium Chinense Fruit Extract, Mandarin Oil, Ocimum Sanctum Leaf Extract, Phenoxyethanol, Pogostemon Cablin Oil, Polysorbate 20, Silybum Marianum Fruit Extract, Sodium Citrate, Sodium Hyaluronate, Sodium Methyl Cocoyl Taurate, Sodium Phytate, Trehalose, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Water\Aqua\Eau, Yeast Extract, Zingiber Officinale (Ginger) Root Extract",https://cdn1.skinsafeproducts.com/photo/7275BCA06C8D38/large_1518289316.jpeg?1518289316,https://www.skinsafeproducts.com/dr-andrew-weil-for-origins-mega-mushroom-skin-relief-micellar-cleanser-6-7-oz
"Mario Badescu Orange Cleansing Soap, 8 oz.",Mario Badescu Skin Care,Cleansers,Liquid Cleansers & Soaps,"Caprylic/Capric Triglyceride, Cetyl Alcohol, Ci 16035 (Red 40), Ci 19140 (Yellow 5), Citrus Aurantium Dulcis (Orange) Peel Extract, Diazolidinyl Urea, Ethylhexyl Palmitate, Glycerin, Glyceryl Isostearate, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Methylparaben, Parfum (Fragrance), Peg-8 Stearate, Phenoxyethanol, Ppg-2 Hydroxyethyl Cocamide, Propylene Glycol (1,2-Propanediol), Propylparaben, Quaternium-15, Sodium Chloride, Stearic Acid, Triethanolamine, Water\Aqua\Eau, Yellow 6 (Ci 15985)",https://cdn1.skinsafeproducts.com/photo/A4A785EC845349/large_1515295612.jpeg?1515295612,https://www.skinsafeproducts.com/mario-badescu-orange-cleansing-soap-8-oz
"Nivea Skin Firming Hydrating Body Lotion- Co-Enzyme Q10 & Hydra 10, 16.9 FL OZ (500 mL) Each",Nivea,Body,Lotions,"1-Methylhydantoin-2-Imide, African Shea Butter, Alcohol Denat., C12-15 Alkyl Benzoate, Carbomer, Carnitine, Creatine, Dicaprylyl Ether, Dimethicone, Ethylhexylglycerin, Ethylparaben, Fragrance, Glycerin, Glyceryl Glucoside, Glyceryl Stearate, Isopropyl Palmitate, Methylparaben, Mineral Oil, Myristyl Alcohol, Octyldodecanol, Phenoxyethanol, Sodium Hydroxide, Stearic Acid, Tapioca Starch, Ubiquinone, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/B2331BEB54FF1E/large_1516829158.jpeg?1516829158,https://www.skinsafeproducts.com/nivea-skin-firming-hydrating-body-lotion-co-enzyme-q10-hydra-10-16-9-fl-oz-500-ml-each
